id;season;round;position;points;wins;driverId
700;2001;16;8;12.0;0;heidfeld
701;2001;16;9;12.0;0;trulli
702;2001;16;10;9.0;0;raikkonen
703;2001;16;11;8.0;0;fisichella
704;2001;16;12;6.0;0;irvine
705;2001;16;13;6.0;0;frentzen
706;2001;16;14;5.0;0;panis
707;2001;16;15;5.0;0;alesi
708;2001;16;16;3.0;0;rosa
709;2001;16;17;2.0;0;button
710;2001;16;18;1.0;0;verstappen
711;2001;16;19;0.0;0;zonta
712;2001;16;20;0.0;0;burti
713;2001;16;21;0.0;0;bernoldi
714;2001;16;22;0.0;0;marques
715;2001;16;23;0.0;0;alonso
716;2001;16;24;0.0;0;enge
717;2001;16;25;0.0;0;mazzacane
718;2001;17;1;123.0;9;michael_schumacher
719;2001;17;2;65.0;2;coulthard
720;2001;17;3;56.0;0;barrichello
721;2001;17;4;49.0;3;ralf_schumacher
722;2001;17;5;37.0;2;hakkinen
723;2001;17;6;31.0;1;montoya
724;2001;17;7;12.0;0;villeneuve
725;2001;17;8;12.0;0;heidfeld
726;2001;17;9;12.0;0;trulli
727;2001;17;10;9.0;0;raikkonen
728;2001;17;11;8.0;0;fisichella
729;2001;17;12;6.0;0;irvine
730;2001;17;13;6.0;0;frentzen
731;2001;17;14;5.0;0;panis
732;2001;17;15;5.0;0;alesi
733;2001;17;16;3.0;0;rosa
734;2001;17;17;2.0;0;button
735;2001;17;18;1.0;0;verstappen
736;2001;17;19;0.0;0;zonta
737;2001;17;20;0.0;0;burti
738;2001;17;21;0.0;0;bernoldi
739;2001;17;22;0.0;0;marques
740;2001;17;23;0.0;0;alonso
741;2001;17;24;0.0;0;enge
742;2001;17;25;0.0;0;mazzacane
743;2001;17;26;0.0;0;yoong
744;2002;1;1;10.0;1;michael_schumacher
745;2002;1;2;6.0;0;montoya
746;2002;1;3;4.0;0;raikkonen
747;2002;1;4;3.0;0;irvine
748;2002;1;5;2.0;0;webber
749;2002;1;6;1.0;0;salo
750;2002;1;7;0.0;0;yoong
751;2002;1;8;0.0;0;rosa
752;2002;2;1;14.0;1;michael_schumacher
753;2002;2;2;12.0;0;montoya
754;2002;2;3;10.0;1;ralf_schumacher
755;2002;2;4;4.0;0;raikkonen
756;2002;2;5;3.0;0;button
757;2002;2;6;3.0;0;irvine
758;2002;2;7;2.0;0;heidfeld
759;2002;2;8;2.0;0;webber
760;2002;2;9;1.0;0;salo
761;2002;2;10;1.0;0;massa
762;2002;2;11;0.0;0;mcnish
763;2002;2;12;0.0;0;yoong
764;2002;2;13;0.0;0;rosa
765;2002;2;14;0.0;0;villeneuve
766;2002;2;15;0.0;0;sato
767;2002;2;16;0.0;0;frentzen
768;2002;2;17;0.0;0;fisichella
769;2002;3;1;24.0;2;michael_schumacher
770;2002;3;2;16.0;1;ralf_schumacher
771;2002;3;3;14.0;0;montoya
772;2002;3;4;6.0;0;button
773;2002;3;5;4.0;0;raikkonen
774;2002;3;6;4.0;0;coulthard
775;2002;3;7;3.0;0;irvine
776;2002;3;8;2.0;0;webber
777;2002;3;9;2.0;0;heidfeld
778;2002;3;10;2.0;0;salo
779;2002;3;11;1.0;0;massa
780;2002;3;12;0.0;0;yoong
781;2002;3;13;0.0;0;mcnish
782;2002;3;14;0.0;0;rosa
783;2002;3;15;0.0;0;villeneuve
784;2002;3;16;0.0;0;sato
785;2002;3;17;0.0;0;frentzen
786;2002;3;18;0.0;0;fisichella
787;2002;4;1;34.0;3;michael_schumacher
788;2002;4;2;20.0;1;ralf_schumacher
789;2002;4;3;17.0;0;montoya
790;2002;4;4;8.0;0;button
791;2002;4;5;6.0;0;barrichello
792;2002;4;6;5.0;0;coulthard
793;2002;4;7;4.0;0;raikkonen
794;2002;4;8;3.0;0;irvine
795;2002;4;9;2.0;0;heidfeld
796;2002;4;10;2.0;0;webber
797;2002;4;11;2.0;0;salo
798;2002;4;12;1.0;0;massa
799;2002;4;13;0.0;0;villeneuve
800;2002;4;14;0.0;0;yoong
801;2002;4;15;0.0;0;mcnish
802;2002;4;16;0.0;0;rosa
803;2002;4;17;0.0;0;sato
804;2002;4;18;0.0;0;trulli
805;2002;4;19;0.0;0;frentzen
806;2002;4;20;0.0;0;fisichella
807;2002;5;1;44.0;4;michael_schumacher
808;2002;5;2;23.0;0;montoya
809;2002;5;3;20.0;1;ralf_schumacher
810;2002;5;4;9.0;0;coulthard
811;2002;5;5;8.0;0;button
812;2002;5;6;6.0;0;barrichello
813;2002;5;7;5.0;0;heidfeld
814;2002;5;8;4.0;0;raikkonen
815;2002;5;9;3.0;0;irvine
816;2002;5;10;3.0;0;massa
817;2002;5;11;2.0;0;webber
818;2002;5;12;2.0;0;salo
819;2002;5;13;1.0;0;frentzen
820;2002;5;14;0.0;0;villeneuve
821;2002;5;15;0.0;0;mcnish
822;2002;5;16;0.0;0;yoong
823;2002;5;17;0.0;0;rosa
824;2002;5;18;0.0;0;sato
825;2002;5;19;0.0;0;trulli
826;2002;5;20;0.0;0;fisichella
827;2002;6;1;54.0;5;michael_schumacher
828;2002;6;2;27.0;0;montoya
829;2002;6;3;23.0;1;ralf_schumacher
830;2002;6;4;12.0;0;barrichello
831;2002;6;5;10.0;0;coulthard
832;2002;6;6;8.0;0;button
833;2002;6;7;5.0;0;heidfeld
834;2002;6;8;4.0;0;raikkonen
835;2002;6;9;3.0;0;irvine
836;2002;6;10;3.0;0;massa
837;2002;6;11;2.0;0;webber
838;2002;6;12;2.0;0;fisichella
839;2002;6;13;2.0;0;salo
840;2002;6;14;1.0;0;frentzen
841;2002;6;15;0.0;0;villeneuve
842;2002;6;16;0.0;0;mcnish
843;2002;6;17;0.0;0;yoong
844;2002;6;18;0.0;0;rosa
845;2002;6;19;0.0;0;sato
846;2002;6;20;0.0;0;trulli
847;2002;7;1;60.0;5;michael_schumacher
848;2002;7;2;27.0;1;ralf_schumacher
849;2002;7;3;27.0;0;montoya
850;2002;7;4;20.0;1;coulthard
851;2002;7;5;12.0;0;barrichello
852;2002;7;6;8.0;0;button
853;2002;7;7;5.0;0;heidfeld
854;2002;7;8;4.0;0;raikkonen
855;2002;7;9;4.0;0;fisichella
856;2002;7;10;3.0;0;irvine
857;2002;7;11;3.0;0;trulli
858;2002;7;12;3.0;0;massa
859;2002;7;13;2.0;0;webber
860;2002;7;14;2.0;0;salo
861;2002;7;15;2.0;0;frentzen
862;2002;7;16;0.0;0;villeneuve
863;2002;7;17;0.0;0;mcnish
864;2002;7;18;0.0;0;yoong
865;2002;7;19;0.0;0;rosa
866;2002;7;20;0.0;0;sato
867;2002;7;21;0.0;0;bernoldi
868;2002;8;1;70.0;6;michael_schumacher
869;2002;8;2;27.0;1;ralf_schumacher
870;2002;8;3;27.0;0;montoya
871;2002;8;4;26.0;1;coulthard
872;2002;8;5;16.0;0;barrichello
873;2002;8;6;8.0;0;button
874;2002;8;7;7.0;0;raikkonen
875;2002;8;8;6.0;0;fisichella
876;2002;8;9;5.0;0;heidfeld
877;2002;8;10;4.0;0;trulli
878;2002;8;11;3.0;0;irvine
879;2002;8;12;3.0;0;massa
880;2002;8;13;2.0;0;webber
881;2002;8;14;2.0;0;salo
882;2002;8;15;2.0;0;frentzen
883;2002;8;16;0.0;0;villeneuve
884;2002;8;17;0.0;0;mcnish
885;2002;8;18;0.0;0;yoong
886;2002;8;19;0.0;0;rosa
887;2002;8;20;0.0;0;panis
888;2002;8;21;0.0;0;sato
889;2002;8;22;0.0;0;bernoldi
890;2002;9;1;76.0;6;michael_schumacher
891;2002;9;2;30.0;1;ralf_schumacher
892;2002;9;3;27.0;0;montoya
893;2002;9;4;26.0;1;barrichello
894;2002;9;5;26.0;1;coulthard
895;2002;9;6;11.0;0;raikkonen
896;2002;9;7;10.0;0;button
897;2002;9;8;6.0;0;fisichella
898;2002;9;9;5.0;0;heidfeld
899;2002;9;10;4.0;0;trulli
900;2002;9;11;4.0;0;massa
901;2002;9;12;3.0;0;irvine
902;2002;9;13;2.0;0;webber
903;2002;9;14;2.0;0;salo
904;2002;9;15;2.0;0;frentzen
905;2002;9;16;0.0;0;villeneuve
906;2002;9;17;0.0;0;mcnish
907;2002;9;18;0.0;0;yoong
908;2002;9;19;0.0;0;rosa
909;2002;9;20;0.0;0;panis
910;2002;9;21;0.0;0;sato
911;2002;9;22;0.0;0;bernoldi
912;2002;10;1;86.0;7;michael_schumacher
913;2002;10;2;32.0;1;barrichello
914;2002;10;3;31.0;0;montoya
915;2002;10;4;30.0;1;ralf_schumacher
916;2002;10;5;26.0;1;coulthard
917;2002;10;6;11.0;0;raikkonen
918;2002;10;7;10.0;0;button
919;2002;10;8;6.0;0;heidfeld
920;2002;10;9;6.0;0;fisichella
921;2002;10;10;4.0;0;trulli
922;2002;10;11;4.0;0;massa
923;2002;10;12;3.0;0;villeneuve
924;2002;10;13;3.0;0;irvine
925;2002;10;14;2.0;0;panis
926;2002;10;15;2.0;0;webber
927;2002;10;16;2.0;0;salo
928;2002;10;17;2.0;0;frentzen
929;2002;10;18;0.0;0;mcnish
930;2002;10;19;0.0;0;yoong
931;2002;10;20;0.0;0;rosa
932;2002;10;21;0.0;0;sato
933;2002;10;22;0.0;0;bernoldi
934;2002;11;1;96.0;8;michael_schumacher
935;2002;11;2;34.0;0;montoya
936;2002;11;3;32.0;1;barrichello
937;2002;11;4;32.0;1;ralf_schumacher
938;2002;11;5;30.0;1;coulthard
939;2002;11;6;17.0;0;raikkonen
940;2002;11;7;11.0;0;button
941;2002;11;8;6.0;0;heidfeld
942;2002;11;9;6.0;0;fisichella
943;2002;11;10;4.0;0;trulli
944;2002;11;11;4.0;0;massa
945;2002;11;12;3.0;0;villeneuve
946;2002;11;13;3.0;0;irvine
947;2002;11;14;2.0;0;panis
948;2002;11;15;2.0;0;webber
949;2002;11;16;2.0;0;salo
950;2002;11;17;2.0;0;frentzen
951;2002;11;18;0.0;0;mcnish
952;2002;11;19;0.0;0;yoong
953;2002;11;20;0.0;0;rosa
954;2002;11;21;0.0;0;sato
955;2002;11;22;0.0;0;bernoldi
956;2002;12;1;106.0;9;michael_schumacher
957;2002;12;2;40.0;0;montoya
958;2002;12;3;36.0;1;ralf_schumacher
959;2002;12;4;35.0;1;barrichello
960;2002;12;5;32.0;1;coulthard
961;2002;12;6;17.0;0;raikkonen
962;2002;12;7;11.0;0;button
963;2002;12;8;7.0;0;heidfeld
964;2002;12;9;6.0;0;fisichella
965;2002;12;10;4.0;0;trulli
966;2002;12;11;4.0;0;massa
967;2002;12;12;3.0;0;villeneuve
968;2002;12;13;3.0;0;irvine
969;2002;12;14;2.0;0;panis
970;2002;12;15;2.0;0;webber
971;2002;12;16;2.0;0;salo
972;2002;12;17;2.0;0;frentzen
973;2002;12;18;0.0;0;mcnish
974;2002;12;19;0.0;0;yoong
975;2002;12;20;0.0;0;rosa
976;2002;12;21;0.0;0;sato
977;2002;12;22;0.0;0;bernoldi
978;2002;13;1;112.0;9;michael_schumacher
979;2002;13;2;45.0;2;barrichello
980;2002;13;3;40.0;1;ralf_schumacher
981;2002;13;4;40.0;0;montoya
982;2002;13;5;34.0;1;coulthard
983;2002;13;6;20.0;0;raikkonen
984;2002;13;7;11.0;0;button
985;2002;13;8;7.0;0;heidfeld
986;2002;13;9;7.0;0;fisichella
987;2002;13;10;4.0;0;trulli
988;2002;13;11;4.0;0;massa
989;2002;13;12;3.0;0;villeneuve
990;2002;13;13;3.0;0;irvine
991;2002;13;14;2.0;0;panis
992;2002;13;15;2.0;0;webber
993;2002;13;16;2.0;0;salo
994;2002;13;17;2.0;0;frentzen
995;2002;13;18;0.0;0;mcnish
996;2002;13;19;0.0;0;yoong
997;2002;13;20;0.0;0;rosa
998;2002;13;21;0.0;0;sato
999;2002;13;22;0.0;0;bernoldi
1000;2002;14;1;122.0;10;michael_schumacher
1001;2002;14;2;51.0;2;barrichello
1002;2002;14;3;44.0;0;montoya
1003;2002;14;4;42.0;1;ralf_schumacher
1004;2002;14;5;37.0;1;coulthard
1005;2002;14;6;20.0;0;raikkonen
1006;2002;14;7;11.0;0;button
1007;2002;14;8;7.0;0;heidfeld
1008;2002;14;9;7.0;0;fisichella
1009;2002;14;10;4.0;0;irvine
1010;2002;14;11;4.0;0;trulli
1011;2002;14;12;4.0;0;massa
1012;2002;14;13;3.0;0;villeneuve
1013;2002;14;14;2.0;0;panis
1014;2002;14;15;2.0;0;webber
1015;2002;14;16;2.0;0;salo
1016;2002;14;17;2.0;0;frentzen
1017;2002;14;18;0.0;0;mcnish
1018;2002;14;19;0.0;0;yoong
1019;2002;14;20;0.0;0;rosa
1020;2002;14;21;0.0;0;sato
1021;2002;14;22;0.0;0;bernoldi
1022;2002;15;1;128.0;10;michael_schumacher
1023;2002;15;2;61.0;3;barrichello
1024;2002;15;3;44.0;0;montoya
1025;2002;15;4;42.0;1;ralf_schumacher
1026;2002;15;5;37.0;1;coulthard
1027;2002;15;6;20.0;0;raikkonen
1028;2002;15;7;13.0;0;button
1029;2002;15;8;8.0;0;irvine
1030;2002;15;9;7.0;0;trulli
1031;2002;15;10;7.0;0;heidfeld
1032;2002;15;11;7.0;0;fisichella
1033;2002;15;12;4.0;0;massa
1034;2002;15;13;3.0;0;villeneuve
1035;2002;15;14;3.0;0;panis
1036;2002;15;15;2.0;0;webber
1037;2002;15;16;2.0;0;salo
1038;2002;15;17;2.0;0;frentzen
1039;2002;15;18;0.0;0;mcnish
1040;2002;15;19;0.0;0;yoong
1041;2002;15;20;0.0;0;rosa
1042;2002;15;21;0.0;0;sato
1043;2002;15;22;0.0;0;bernoldi
1044;2002;16;1;134.0;10;michael_schumacher
1045;2002;16;2;71.0;4;barrichello
1046;2002;16;3;47.0;0;montoya
1047;2002;16;4;42.0;1;ralf_schumacher
1048;2002;16;5;41.0;1;coulthard
1049;2002;16;6;20.0;0;raikkonen
1050;2002;16;7;13.0;0;button
1051;2002;16;8;9.0;0;trulli
1052;2002;16;9;8.0;0;irvine
1053;2002;16;10;7.0;0;heidfeld
1054;2002;16;11;7.0;0;fisichella
1055;2002;16;12;4.0;0;villeneuve
1056;2002;16;13;4.0;0;massa
1057;2002;16;14;3.0;0;panis
1058;2002;16;15;2.0;0;webber
1059;2002;16;16;2.0;0;salo
1060;2002;16;17;2.0;0;frentzen
1061;2002;16;18;0.0;0;mcnish
1062;2002;16;19;0.0;0;yoong
1063;2002;16;20;0.0;0;rosa
1064;2002;16;21;0.0;0;sato
1065;2002;16;22;0.0;0;bernoldi
1066;2002;17;1;144.0;11;michael_schumacher
1067;2002;17;2;77.0;4;barrichello
1068;2002;17;3;50.0;0;montoya
1069;2002;17;4;42.0;1;ralf_schumacher
1070;2002;17;5;41.0;1;coulthard
1071;2002;17;6;24.0;0;raikkonen
1072;2002;17;7;14.0;0;button
1073;2002;17;8;9.0;0;trulli
1074;2002;17;9;8.0;0;irvine
1075;2002;17;10;7.0;0;heidfeld
1076;2002;17;11;7.0;0;fisichella
1077;2002;17;12;4.0;0;villeneuve
1078;2002;17;13;4.0;0;massa
1079;2002;17;14;3.0;0;panis
1080;2002;17;15;2.0;0;sato
1081;2002;17;16;2.0;0;webber
1082;2002;17;17;2.0;0;salo
1083;2002;17;18;2.0;0;frentzen
1084;2002;17;19;0.0;0;mcnish
1085;2002;17;20;0.0;0;yoong
1086;2002;17;21;0.0;0;rosa
1087;2002;17;22;0.0;0;bernoldi
1088;2003;1;1;10.0;1;coulthard
1089;2003;1;2;8.0;0;montoya
1090;2003;1;3;6.0;0;raikkonen
1091;2003;1;4;5.0;0;michael_schumacher
1092;2003;1;5;4.0;0;trulli
1093;2003;1;6;3.0;0;frentzen
1094;2003;1;7;2.0;0;alonso
1095;2003;1;8;1.0;0;ralf_schumacher
1096;2003;1;9;0.0;0;villeneuve
1097;2003;1;10;0.0;0;button
1098;2003;1;11;0.0;0;verstappen
1099;2003;2;1;16.0;1;raikkonen
1100;2003;2;2;10.0;1;coulthard
1101;2003;2;3;8.0;0;montoya
1102;2003;2;4;8.0;0;barrichello
1103;2003;2;5;8.0;0;alonso
1104;2003;2;6;8.0;0;michael_schumacher
1105;2003;2;7;8.0;0;trulli
1106;2003;2;8;6.0;0;ralf_schumacher
1107;2003;2;9;3.0;0;frentzen
1108;2003;2;10;2.0;0;button
1109;2003;2;11;1.0;0;heidfeld
1110;2003;2;12;0.0;0;villeneuve
1111;2003;2;13;0.0;0;firman
1112;2003;2;14;0.0;0;verstappen
1113;2003;2;15;0.0;0;matta
1114;2003;3;1;24.0;1;raikkonen
1115;2003;3;2;15.0;1;coulthard
1116;2003;3;3;14.0;0;alonso
1117;2003;3;4;10.0;1;fisichella
1118;2003;3;5;9.0;0;trulli
1119;2003;3;6;8.0;0;montoya
1120;2003;3;7;8.0;0;barrichello
1121;2003;3;8;8.0;0;michael_schumacher
1122;2003;3;9;8.0;0;ralf_schumacher
1123;2003;3;10;7.0;0;frentzen
1124;2003;3;11;3.0;0;villeneuve
1125;2003;3;12;2.0;0;button
1126;2003;3;13;1.0;0;heidfeld
1127;2003;3;14;0.0;0;webber
1128;2003;3;15;0.0;0;matta
1129;2003;3;16;0.0;0;firman
1130;2003;3;17;0.0;0;verstappen
1131;2003;4;1;32.0;1;raikkonen
1132;2003;4;2;19.0;1;coulthard
1133;2003;4;3;18.0;1;michael_schumacher
1134;2003;4;4;17.0;0;alonso
1135;2003;4;5;14.0;0;barrichello
1136;2003;4;6;13.0;0;ralf_schumacher
1137;2003;4;7;10.0;1;fisichella
1138;2003;4;8;10.0;0;montoya
1139;2003;4;9;9.0;0;trulli
1140;2003;4;10;7.0;0;frentzen
1141;2003;4;11;3.0;0;villeneuve
1142;2003;4;12;3.0;0;button
1143;2003;4;13;1.0;0;heidfeld
1144;2003;4;14;0.0;0;panis
1145;2003;4;15;0.0;0;webber
1146;2003;4;16;0.0;0;matta
1147;2003;4;17;0.0;0;firman
1148;2003;4;18;0.0;0;verstappen
1149;2003;4;19;0.0;0;pizzonia
1150;2003;5;1;32.0;1;raikkonen
1151;2003;5;2;28.0;2;michael_schumacher
1152;2003;5;3;25.0;0;alonso
1153;2003;5;4;20.0;0;barrichello
1154;2003;5;5;19.0;1;coulthard
1155;2003;5;6;17.0;0;ralf_schumacher
1156;2003;5;7;15.0;0;montoya
1157;2003;5;8;10.0;1;fisichella
1158;2003;5;9;9.0;0;trulli
1159;2003;5;10;7.0;0;frentzen
1160;2003;5;11;3.0;0;villeneuve
1161;2003;5;12;3.0;0;matta
1162;2003;5;13;3.0;0;button
1163;2003;5;14;2.0;0;webber
1164;2003;5;15;1.0;0;heidfeld
1165;2003;5;16;1.0;0;firman
1166;2003;5;17;0.0;0;panis
1167;2003;5;18;0.0;0;verstappen
1168;2003;5;19;0.0;0;wilson
1169;2003;5;20;0.0;0;pizzonia
1170;2003;6;1;40.0;1;raikkonen
1171;2003;6;2;38.0;3;michael_schumacher
1172;2003;6;3;26.0;0;barrichello
1173;2003;6;4;25.0;0;alonso
1174;2003;6;5;23.0;1;coulthard
1175;2003;6;6;20.0;0;ralf_schumacher
1176;2003;6;7;15.0;0;montoya
1177;2003;6;8;10.0;1;fisichella
1178;2003;6;9;10.0;0;trulli
1179;2003;6;10;8.0;0;button
1180;2003;6;11;7.0;0;frentzen
1181;2003;6;12;4.0;0;webber
1182;2003;6;13;3.0;0;villeneuve
1183;2003;6;14;3.0;0;matta
1184;2003;6;15;1.0;0;heidfeld
1185;2003;6;16;1.0;0;firman
1186;2003;6;17;0.0;0;pizzonia
1187;2003;6;18;0.0;0;panis
1188;2003;6;19;0.0;0;verstappen
1189;2003;6;20;0.0;0;wilson
1190;2003;7;1;48.0;1;raikkonen
1191;2003;7;2;44.0;3;michael_schumacher
1192;2003;7;3;29.0;0;alonso
1193;2003;7;4;27.0;0;barrichello
1194;2003;7;5;25.0;1;montoya
1195;2003;7;6;25.0;1;coulthard
1196;2003;7;7;25.0;0;ralf_schumacher
1197;2003;7;8;13.0;0;trulli
1198;2003;7;9;10.0;1;fisichella
1199;2003;7;10;8.0;0;button
1200;2003;7;11;7.0;0;frentzen
1201;2003;7;12;4.0;0;webber
1202;2003;7;13;3.0;0;matta
1203;2003;7;14;3.0;0;villeneuve
1204;2003;7;15;1.0;0;heidfeld
1205;2003;7;16;1.0;0;firman
1206;2003;7;17;0.0;0;panis
1207;2003;7;18;0.0;0;pizzonia
1208;2003;7;19;0.0;0;verstappen
1209;2003;7;20;0.0;0;wilson
1210;2003;8;1;54.0;4;michael_schumacher
1211;2003;8;2;51.0;1;raikkonen
1212;2003;8;3;34.0;0;alonso
1213;2003;8;4;33.0;0;ralf_schumacher
1214;2003;8;5;31.0;1;montoya
1215;2003;8;6;31.0;0;barrichello
1216;2003;8;7;25.0;1;coulthard
1217;2003;8;8;13.0;0;trulli
1218;2003;8;9;10.0;1;fisichella
1219;2003;8;10;8.0;0;button
1220;2003;8;11;7.0;0;frentzen
1221;2003;8;12;6.0;0;webber
1222;2003;8;13;3.0;0;matta
1223;2003;8;14;3.0;0;villeneuve
1224;2003;8;15;1.0;0;panis
1225;2003;8;16;1.0;0;heidfeld
1226;2003;8;17;1.0;0;firman
1227;2003;8;18;0.0;0;pizzonia
1228;2003;8;19;0.0;0;verstappen
1229;2003;8;20;0.0;0;wilson
1230;2003;9;1;58.0;4;michael_schumacher
1231;2003;9;2;51.0;1;raikkonen
1232;2003;9;3;43.0;1;ralf_schumacher
1233;2003;9;4;39.0;1;montoya
1234;2003;9;5;39.0;0;alonso
1235;2003;9;6;37.0;0;barrichello
1236;2003;9;7;25.0;1;coulthard
1237;2003;9;8;13.0;0;trulli
1238;2003;9;9;10.0;1;fisichella
1239;2003;9;10;10.0;0;button
1240;2003;9;11;9.0;0;webber
1241;2003;9;12;7.0;0;frentzen
1242;2003;9;13;3.0;0;matta
1243;2003;9;14;3.0;0;villeneuve
1244;2003;9;15;2.0;0;heidfeld
1245;2003;9;16;1.0;0;panis
1246;2003;9;17;1.0;0;firman
1247;2003;9;18;0.0;0;pizzonia
1248;2003;9;19;0.0;0;verstappen
1249;2003;9;20;0.0;0;wilson
1250;2003;10;1;64.0;4;michael_schumacher
1251;2003;10;2;56.0;1;raikkonen
1252;2003;10;3;53.0;2;ralf_schumacher
1253;2003;10;4;47.0;1;montoya
1254;2003;10;5;39.0;0;barrichello
1255;2003;10;6;39.0;0;alonso
1256;2003;10;7;29.0;1;coulthard
1257;2003;10;8;13.0;0;trulli
1258;2003;10;9;12.0;0;webber
1259;2003;10;10;10.0;1;fisichella
1260;2003;10;11;10.0;0;button
1261;2003;10;12;7.0;0;frentzen
1262;2003;10;13;3.0;0;villeneuve
1263;2003;10;14;3.0;0;matta
1264;2003;10;15;2.0;0;panis
1265;2003;10;16;2.0;0;heidfeld
1266;2003;10;17;1.0;0;firman
1267;2003;10;18;0.0;0;pizzonia
1268;2003;10;19;0.0;0;verstappen
1269;2003;10;20;0.0;0;wilson
1270;2003;11;1;69.0;4;michael_schumacher
1271;2003;11;2;62.0;1;raikkonen
1272;2003;11;3;55.0;1;montoya
1273;2003;11;4;53.0;2;ralf_schumacher
1274;2003;11;5;49.0;1;barrichello
1275;2003;11;6;39.0;0;alonso
1276;2003;11;7;33.0;1;coulthard
1277;2003;11;8;16.0;0;trulli
1278;2003;11;9;12.0;0;webber
1279;2003;11;10;11.0;0;button
1280;2003;11;11;10.0;1;fisichella
1281;2003;11;12;7.0;0;frentzen
1282;2003;11;13;5.0;0;matta
1283;2003;11;14;3.0;0;villeneuve
1284;2003;11;15;2.0;0;panis
1285;2003;11;16;2.0;0;heidfeld
1286;2003;11;17;1.0;0;firman
1287;2003;11;18;0.0;0;pizzonia
1288;2003;11;19;0.0;0;verstappen
1289;2003;11;20;0.0;0;wilson
1290;2003;12;1;71.0;4;michael_schumacher
1291;2003;12;2;65.0;2;montoya
1292;2003;12;3;62.0;1;raikkonen
1293;2003;12;4;53.0;2;ralf_schumacher
1294;2003;12;5;49.0;1;barrichello
1295;2003;12;6;44.0;0;alonso
1296;2003;12;7;41.0;1;coulthard
1297;2003;12;8;22.0;0;trulli
1298;2003;12;9;12.0;0;button
1299;2003;12;10;12.0;0;webber
1300;2003;12;11;10.0;1;fisichella
1301;2003;12;12;8.0;0;matta
1302;2003;12;13;7.0;0;frentzen
1303;2003;12;14;6.0;0;panis
1304;2003;12;15;3.0;0;villeneuve
1305;2003;12;16;2.0;0;heidfeld
1306;2003;12;17;1.0;0;firman
1307;2003;12;18;0.0;0;pizzonia
1308;2003;12;19;0.0;0;verstappen
1309;2003;12;20;0.0;0;wilson
1310;2003;12;21;0.0;0;kiesa
1311;2003;13;1;72.0;4;michael_schumacher
1312;2003;13;2;71.0;2;montoya
1313;2003;13;3;70.0;1;raikkonen
1314;2003;13;4;58.0;2;ralf_schumacher
1315;2003;13;5;54.0;1;alonso
1316;2003;13;6;49.0;1;barrichello
1317;2003;13;7;45.0;1;coulthard
1318;2003;13;8;24.0;0;trulli
1319;2003;13;9;15.0;0;webber
1320;2003;13;10;12.0;0;button
1321;2003;13;11;10.0;1;fisichella
1322;2003;13;12;8.0;0;matta
1323;2003;13;13;7.0;0;frentzen
1324;2003;13;14;6.0;0;panis
1325;2003;13;15;3.0;0;villeneuve
1326;2003;13;16;2.0;0;heidfeld
1327;2003;13;17;1.0;0;firman
1328;2003;13;18;0.0;0;pizzonia
1329;2003;13;19;0.0;0;verstappen
1330;2003;13;20;0.0;0;wilson
1331;2003;13;21;0.0;0;kiesa
1332;2003;14;1;82.0;5;michael_schumacher
1333;2003;14;2;79.0;2;montoya
1334;2003;14;3;75.0;1;raikkonen
1335;2003;14;4;58.0;2;ralf_schumacher
1336;2003;14;5;55.0;1;barrichello
1337;2003;14;6;55.0;1;alonso
1338;2003;14;7;45.0;1;coulthard
1339;2003;14;8;24.0;0;trulli
1340;2003;14;9;17.0;0;webber
1341;2003;14;10;12.0;0;button
1342;2003;14;11;10.0;1;fisichella
1343;2003;14;12;8.0;0;matta
1344;2003;14;13;7.0;0;frentzen
1345;2003;14;14;6.0;0;panis
1346;2003;14;15;6.0;0;villeneuve
1347;2003;14;16;4.0;0;gene
1348;2003;14;17;2.0;0;heidfeld
1349;2003;14;18;1.0;0;firman
1350;2003;14;19;0.0;0;pizzonia
1351;2003;14;20;0.0;0;verstappen
1352;2003;14;21;0.0;0;wilson
1353;2003;14;22;0.0;0;baumgartner
1354;2003;14;23;0.0;0;kiesa
1355;2003;15;1;92.0;6;michael_schumacher
1356;2003;15;2;83.0;1;raikkonen
1357;2003;15;3;82.0;2;montoya
1358;2003;15;4;58.0;2;ralf_schumacher
1359;2003;15;5;55.0;1;barrichello
1360;2003;15;6;55.0;1;alonso
1361;2003;15;7;45.0;1;coulthard
1362;2003;15;8;29.0;0;trulli
1363;2003;15;9;17.0;0;webber
1364;2003;15;10;13.0;0;frentzen
1365;2003;15;11;12.0;1;fisichella
1366;2003;15;12;12.0;0;button
1367;2003;15;13;8.0;0;matta
1368;2003;15;14;6.0;0;heidfeld
1369;2003;15;15;6.0;0;panis
1370;2003;15;16;6.0;0;villeneuve
1371;2003;15;17;4.0;0;gene
1372;2003;15;18;1.0;0;firman
1373;2003;15;19;1.0;0;wilson
1374;2003;15;20;0.0;0;pizzonia
1375;2003;15;21;0.0;0;verstappen
1376;2003;15;22;0.0;0;kiesa
1377;2003;15;23;0.0;0;baumgartner
1378;2003;16;1;93.0;6;michael_schumacher
1379;2003;16;2;91.0;1;raikkonen
1380;2003;16;3;82.0;2;montoya
1381;2003;16;4;65.0;2;barrichello
1382;2003;16;5;58.0;2;ralf_schumacher
1383;2003;16;6;55.0;1;alonso
1384;2003;16;7;51.0;1;coulthard
1385;2003;16;8;33.0;0;trulli
1386;2003;16;9;17.0;0;button
1387;2003;16;10;17.0;0;webber
